#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.2892  -74.8659  -39.2524  -39.1810  -38.9837  -22.2005  -22.1789  -22.0050  -21.9900  -21.9695  -21.9637  -21.9406  -21.9336  -21.9275  -21.9207  -17.7427  -17.2357  -17.1605  -17.1134  -16.7961  -16.1649   -9.5742   -9.4998   -7.2041   -5.5936   -5.3030   -5.0335   -4.6846   -4.4709   -4.0502   -3.7933   -2.6201   -2.5866   -1.9711   -1.9422   -1.5939   -1.3958   -1.3203   -1.0105   -0.7189   -0.4083    3.5098    3.9623    3.9885    4.2318    4.8110    5.5518    5.5920    6.1943
  2.3289  -74.8658  -39.2528  -39.1841  -38.9836  -22.2052  -22.1824  -22.0056  -21.9886  -21.9656  -21.9593  -21.9415  -21.9332  -21.9275  -21.9207  -17.6673  -17.2151  -17.1407  -17.1059  -16.7908  -16.1610   -9.6340   -9.5448   -7.2022   -5.6236   -5.4326   -5.1025   -4.8791   -4.5651   -4.0616   -3.8055   -2.6789   -2.6342   -1.9203   -1.8586   -1.4821   -1.3614   -1.2191   -0.9895   -0.7684   -0.4309    3.5528    3.9731    4.0167    4.2347    4.7877    5.6261    5.6741    6.2325
  2.3685  -74.8658  -39.2533  -39.1871  -38.9834  -22.2096  -22.1860  -22.0062  -21.9874  -21.9615  -21.9548  -21.9424  -21.9327  -21.9273  -21.9207  -17.5906  -17.1956  -17.1202  -17.0963  -16.7852  -16.1568   -9.6943   -9.5913   -7.2000   -5.6478   -5.5814   -5.2404   -4.9648   -4.6580   -4.0597   -3.8135   -2.7488   -2.6815   -1.9066   -1.7795   -1.3748   -1.3046   -1.1392   -0.9538   -0.8122   -0.4501    3.6007    3.9613    4.0742    4.2389    4.7648    5.7047    5.7561    6.2758
  2.4081  -74.8658  -39.2538  -39.1900  -38.9832  -22.2140  -22.1896  -22.0070  -21.9865  -21.9577  -21.9506  -21.9431  -21.9320  -21.9269  -21.9207  -17.5153  -17.1781  -17.1000  -17.0848  -16.7796  -16.1530   -9.7537   -9.6382   -7.1977   -5.7547   -5.6663   -5.3927   -4.9863   -4.7454   -4.0495   -3.8192   -2.8260   -2.7267   -1.9237   -1.7105   -1.2771   -1.2333   -1.0801   -0.9066   -0.8494   -0.4657    3.6500    3.9549    4.1283    4.2485    4.7427    5.7853    5.8346    6.3242
  2.4478  -74.8657  -39.2543  -39.1927  -38.9830  -22.2180  -22.1930  -22.0077  -21.9858  -21.9542  -21.9468  -21.9437  -21.9312  -21.9263  -21.9206  -17.4434  -17.1624  -17.0803  -17.0710  -16.7737  -16.1492   -9.8106   -9.6841   -7.1949   -5.9446   -5.6791   -5.5165   -4.9876   -4.8243   -4.0327   -3.8234   -2.9071   -2.7670   -1.9607   -1.6543   -1.1912   -1.1565   -1.0327   -0.8779   -0.8564   -0.4753    3.6964    3.9570    4.1660    4.2763    4.7223    5.8668    5.9094    6.3606
  2.4874  -74.8657  -39.2549  -39.1952  -38.9829  -22.2217  -22.1961  -22.0085  -21.9853  -21.9513  -21.9440  -21.9435  -21.9301  -21.9255  -21.9206  -17.3781  -17.1484  -17.0615  -17.0551  -16.7679  -16.1460   -9.8634   -9.7273   -7.1917   -6.1339   -5.6875   -5.6139   -4.9806   -4.8934   -4.0112   -3.8272   -2.9894   -2.8015   -2.0083   -1.6108   -1.1209   -1.0803   -0.9896   -0.8969   -0.8121   -0.4800    3.7341    3.9705    4.1811    4.3258    4.7044    5.9459    5.9775    6.4055
  2.5271  -74.8657  -39.2554  -39.1973  -38.9828  -22.2249  -22.1990  -22.0093  -21.9851  -21.9489  -21.9441  -21.9408  -21.9289  -21.9245  -21.9205  -17.3221  -17.1354  -17.0448  -17.0382  -16.7624  -16.1433   -9.9109   -9.7667   -7.1883   -6.3096   -5.6923   -5.6912   -4.9693   -4.9521   -3.9866   -3.8311   -3.0698   -2.8302   -2.0603   -1.5791   -1.0681   -1.0114   -0.9497   -0.9045   -0.7789   -0.4792    3.7594    3.9960    4.1843    4.3838    4.6886    6.0201    6.0372    6.4391
  2.5667  -74.8657  -39.2560  -39.1990  -38.9827  -22.2277  -22.2014  -22.0099  -21.9849  -21.9472  -21.9441  -21.9389  -21.9276  -21.9234  -21.9204  -17.2777  -17.1227  -17.0304  -17.0215  -16.7574  -16.1408   -9.9518   -9.8009   -7.1846   -6.4628   -5.7526   -5.6946   -4.9997   -4.9559   -3.9601   -3.8351   -3.1451   -2.8525   -2.1111   -1.5568   -1.0355   -0.9545   -0.9119   -0.8981   -0.7575   -0.4740    3.7737    4.0291    4.1830    4.4393    4.6753    6.0854    6.0899    6.4947
  2.6063  -74.8657  -39.2564  -39.2004  -38.9826  -22.2298  -22.2034  -22.0105  -21.9849  -21.9461  -21.9438  -21.9376  -21.9263  -21.9223  -21.9202  -17.2457  -17.1096  -17.0186  -17.0055  -16.7527  -16.1387   -9.9847   -9.8288   -7.1805   -6.5874   -5.7994   -5.6953   -5.0361   -4.9429   -3.9334   -3.8389   -3.2113   -2.8683   -2.1556   -1.5415   -1.0204   -0.9095   -0.8782   -0.8772   -0.7453   -0.4659    3.7809    4.0635    4.1808    4.4875    4.6655    6.1288    6.1401    6.5020
  2.6460  -74.8657  -39.2567  -39.2014  -38.9825  -22.2314  -22.2048  -22.0109  -21.9849  -21.9456  -21.9435  -21.9368  -21.9253  -21.9214  -21.9200  -17.2256  -17.0987  -17.0099  -16.9922  -16.7494  -16.1372  -10.0090   -9.8493   -7.1766   -6.6800   -5.8325   -5.6953   -5.0618   -4.9323   -3.9103   -3.8423   -3.2647   -2.8787   -2.1906   -1.5320   -1.0158   -0.8792   -0.8558   -0.8509   -0.7411   -0.4585    3.7841    4.0913    4.1786    4.5248    4.6586    6.1582    6.1819    6.5178
  2.6856  -74.8656  -39.2570  -39.2020  -38.9824  -22.2324  -22.2057  -22.0112  -21.9849  -21.9453  -21.9433  -21.9363  -21.9247  -21.9208  -21.9198  -17.2146  -17.0913  -17.0045  -16.9832  -16.7472  -16.1364  -10.0238   -9.8619   -7.1736   -6.7372   -5.8522   -5.6953   -5.0771   -4.9252   -3.8938   -3.8446   -3.2996   -2.8842   -2.2127   -1.5266   -1.0147   -0.8624   -0.8394   -0.8330   -0.7406   -0.4537    3.7856    4.1094    4.1772    4.5480    4.6546    6.1760    6.2070    6.5300
  2.7252  -74.8656  -39.2570  -39.2022  -38.9824  -22.2327  -22.2060  -22.0113  -21.9849  -21.9452  -21.9432  -21.9362  -21.9245  -21.9206  -21.9197  -17.2112  -17.0888  -17.0027  -16.9799  -16.7465  -16.1361  -10.0288   -9.8661   -7.1723   -6.7567   -5.8588   -5.6951   -5.0821   -4.9226   -3.8876   -3.8453   -3.3117   -2.8860   -2.2209   -1.5249   -1.0145   -0.8571   -0.8335   -0.8269   -0.7411   -0.4523    3.7860    4.1157    4.1763    4.5560    4.6536    6.1825    6.2158    6.5403
  2.7252  -74.8656  -39.2570  -39.2022  -38.9824  -22.2327  -22.2060  -22.0113  -21.9849  -21.9452  -21.9432  -21.9362  -21.9245  -21.9206  -21.9197  -17.2112  -17.0888  -17.0027  -16.9799  -16.7465  -16.1361  -10.0288   -9.8661   -7.1723   -6.7567   -5.8588   -5.6951   -5.0821   -4.9226   -3.8876   -3.8453   -3.3117   -2.8860   -2.2209   -1.5249   -1.0145   -0.8571   -0.8335   -0.8269   -0.7411   -0.4523    3.7860    4.1157    4.1763    4.5560    4.6536    6.1830    6.2157    6.5522
  2.7884  -74.8657  -39.2566  -39.2018  -38.9825  -22.2323  -22.2047  -22.0111  -21.9847  -21.9453  -21.9431  -21.9365  -21.9254  -21.9211  -21.9199  -17.2237  -17.0927  -17.0171  -16.9823  -16.7432  -16.1368  -10.0280   -9.8453   -7.1525   -6.7349   -5.8425   -5.6853   -5.0837   -4.9374   -3.9038   -3.7950   -3.3164   -2.8737   -2.2106   -1.5226   -1.0295   -0.8693   -0.8540   -0.8254   -0.7333   -0.4564    3.7646    4.0709    4.2359    4.5339    4.6476    6.1632    6.2045    6.5891
  2.8516  -74.8657  -39.2553  -39.2008  -38.9826  -22.2312  -22.2008  -22.0108  -21.9840  -21.9456  -21.9428  -21.9376  -21.9283  -21.9227  -21.9203  -17.2618  -17.1070  -17.0575  -16.9886  -16.7336  -16.1391  -10.0258   -9.7839   -7.0938   -6.6710   -5.7939   -5.6559   -5.0948   -4.9642   -3.9150   -3.6954   -3.3251   -2.8369   -2.1854   -1.5178   -1.0662   -0.9161   -0.8967   -0.8302   -0.7172   -0.4691    3.7048    4.0154    4.3318    4.4694    4.6272    6.1022    6.1674    6.4799
  2.9148  -74.8657  -39.2533  -39.1991  -38.9828  -22.2293  -22.1944  -22.0103  -21.9828  -21.9462  -21.9422  -21.9394  -21.9330  -21.9253  -21.9206  -17.3243  -17.1454  -17.1097  -16.9934  -16.7177  -16.1437  -10.0218   -9.6850   -6.9974   -6.5668   -5.7138   -5.6080   -5.1261   -4.9688   -3.9197   -3.5870   -3.3196   -2.7753   -2.1559   -1.5149   -1.1227   -0.9807   -0.9448   -0.8435   -0.7062   -0.4885    3.6182    3.9631    4.3660    4.4401    4.5927    6.0115    6.1053    6.4020
  2.9780  -74.8658  -39.2505  -39.1967  -38.9830  -22.2269  -22.1856  -22.0097  -21.9814  -21.9470  -21.9425  -21.9413  -21.9389  -21.9288  -21.9206  -17.4093  -17.2239  -17.1563  -16.9942  -16.6953  -16.1514  -10.0160   -9.5535   -6.8663   -6.4264   -5.6075   -5.5405   -5.1625   -4.9435   -3.9221   -3.5214   -3.2617   -2.6910   -2.1380   -1.5203   -1.2142   -1.0358   -0.9804   -0.8634   -0.7132   -0.5137    3.5188    3.9113    4.2273    4.4851    4.6098    5.9016    6.0096    6.3217
  3.0412  -74.8658  -39.2470  -39.1938  -38.9834  -22.2240  -22.1745  -22.0092  -21.9797  -21.9490  -21.9479  -21.9434  -21.9401  -21.9329  -21.9204  -17.5129  -17.3235  -17.2086  -16.9914  -16.6654  -16.1625  -10.0079   -9.3953   -6.7037   -6.2539   -5.5038   -5.4344   -5.1741   -4.8956   -3.9249   -3.5054   -3.1538   -2.5907   -2.1462   -1.5404   -1.3095   -1.1082   -0.9711   -0.8852   -0.7404   -0.5456    3.4191    3.8593    4.0594    4.4046    4.7389    5.7811    5.8712    6.2264
  3.1044  -74.8659  -39.2430  -39.1903  -38.9837  -22.2210  -22.1614  -22.0088  -21.9780  -21.9579  -21.9491  -21.9471  -21.9396  -21.9367  -21.9199  -17.6313  -17.4353  -17.2695  -16.9881  -16.6282  -16.1775   -9.9971   -9.2171   -6.5135   -6.0553   -5.4306   -5.2869   -5.1293   -4.8283   -3.9295   -3.4999   -3.0418   -2.4979   -2.1800   -1.5893   -1.3647   -1.1866   -0.9626   -0.8931   -0.7830   -0.5874    3.3268    3.8033    3.8733    4.2905    4.8863    5.6489    5.6916    6.1518
  3.1676  -74.8659  -39.2385  -39.1865  -38.9842  -22.2180  -22.1464  -22.0087  -21.9764  -21.9675  -21.9511  -21.9505  -21.9436  -21.9359  -21.9189  -17.7597  -17.5540  -17.3368  -16.9852  -16.5838  -16.1963   -9.9831   -9.0256   -6.3001   -5.8368   -5.3724   -5.1513   -4.9898   -4.7426   -3.9343   -3.4844   -2.9489   -2.4809   -2.1818   -1.6453   -1.3948   -1.2506   -0.9959   -0.8897   -0.8111   -0.6406    3.2453    3.6424    3.7801    4.1652    5.0365    5.4539    5.5288    6.0960
  3.2308  -74.8660  -39.2337  -39.1822  -38.9846  -22.2152  -22.1299  -22.0089  -21.9773  -21.9751  -21.9553  -21.9527  -21.9482  -21.9336  -21.9175  -17.8930  -17.6758  -17.4077  -16.9831  -16.5336  -16.2180   -9.9652   -8.8272   -6.0678   -5.6049   -5.3120   -5.0263   -4.7829   -4.6379   -3.9343   -3.4543   -2.8882   -2.5679   -2.1105   -1.6858   -1.4358   -1.2924   -1.0525   -0.9233   -0.7949   -0.6987    3.1718    3.4194    3.7425    4.0505    5.1681    5.2107    5.3923    6.1330
  3.2939  -74.8661  -39.2288  -39.1777  -38.9851  -22.2129  -22.1122  -22.0095  -21.9866  -21.9744  -21.9599  -21.9570  -21.9507  -21.9310  -21.9157  -18.0278  -17.7978  -17.4804  -16.9825  -16.4803  -16.2417   -9.9432   -8.6281   -5.8227   -5.3746   -5.2279   -4.8937   -4.5805   -4.4944   -3.9195   -3.4151   -2.8948   -2.6445   -2.0269   -1.7250   -1.4740   -1.3521   -1.1103   -0.9625   -0.7994   -0.7319    3.0985    3.1872    3.6972    3.9804    4.9315    5.1677    5.3826    6.0811
  3.3571  -74.8662  -39.2239  -39.1731  -38.9856  -22.2113  -22.0939  -22.0107  -21.9948  -21.9746  -21.9646  -21.9618  -21.9520  -21.9281  -21.9137  -18.1597  -17.9168  -17.5525  -16.9820  -16.4282  -16.2637   -9.9170   -8.4333   -5.5720   -5.2002   -5.0648   -4.7551   -4.4448   -4.2872   -3.8698   -3.3849   -2.9761   -2.6276   -1.9650   -1.7769   -1.5289   -1.4125   -1.1616   -1.0039   -0.8435   -0.7221    2.9506    3.0239    3.6247    3.9825    4.6559    5.0055    5.5010    5.9790
  3.4203  -74.8662  -39.2190  -39.1685  -38.9861  -22.2104  -22.0753  -22.0128  -22.0012  -21.9763  -21.9693  -21.9656  -21.9528  -21.9250  -21.9115  -18.2855  -18.0309  -17.6219  -16.9818  -16.3891  -16.2736   -9.8868   -8.2473   -5.3286   -5.0730   -4.8346   -4.6173   -4.3335   -4.1077   -3.7519   -3.4043   -3.0172   -2.5565   -1.9520   -1.8310   -1.6446   -1.4141   -1.2255   -1.0514   -0.8953   -0.6974    2.7233    2.9398    3.5383    4.0186    4.4055    4.8254    5.6019    5.8832
  3.4835  -74.8663  -39.2144  -39.1640  -38.9865  -22.2104  -22.0572  -22.0165  -22.0048  -21.9799  -21.9740  -21.9676  -21.9534  -21.9219  -21.9093  -18.4024  -18.1369  -17.6873  -16.9814  -16.3834  -16.2519   -9.8534   -8.0739   -5.1188   -4.9215   -4.6073   -4.4878   -4.2338   -3.9869   -3.5720   -3.4619   -2.9686   -2.4523   -2.0005   -1.9310   -1.6994   -1.4159   -1.3077   -1.0918   -0.9615   -0.6641    2.5076    2.8571    3.4539    3.9379    4.3009    4.6594    5.6145    5.8757
  3.5467  -74.8664  -39.2102  -39.1598  -38.9869  -22.2111  -22.0402  -22.0208  -22.0065  -21.9843  -21.9784  -21.9683  -21.9537  -21.9188  -21.9072  -18.5083  -18.2331  -17.7469  -16.9806  -16.4025  -16.2085   -9.8182   -7.9165   -4.9678   -4.7294   -4.4200   -4.3701   -4.1341   -3.8935   -3.5405   -3.3302   -2.8663   -2.3267   -2.1361   -2.0173   -1.6936   -1.4672   -1.3740   -1.1231   -1.0415   -0.6318    2.3103    2.7838    3.3715    3.7121    4.2860    4.5890    5.5389    5.9600
  3.6099  -74.8665  -39.2064  -39.1560  -38.9873  -22.2123  -22.0252  -22.0246  -22.0072  -21.9888  -21.9824  -21.9682  -21.9539  -21.9158  -21.9053  -18.6008  -18.3177  -17.7995  -16.9790  -16.4284  -16.1616   -9.7827   -7.7779   -4.8582   -4.5329   -4.3632   -4.2123   -4.0095   -3.8090   -3.5219   -3.1343   -2.7394   -2.3297   -2.2083   -2.0219   -1.7004   -1.5615   -1.4087   -1.1688   -1.1059   -0.6077    2.1388    2.7288    3.2689    3.4936    4.1642    4.6721    5.4552    6.0666
  3.6731  -74.8665  -39.2032  -39.1527  -38.9876  -22.2139  -22.0280  -22.0125  -22.0075  -21.9926  -21.9859  -21.9676  -21.9540  -21.9130  -21.9037  -18.6786  -18.3890  -17.8438  -16.9767  -16.4541  -16.1186   -9.7492   -7.6609   -4.7744   -4.3982   -4.3507   -4.0495   -3.8704   -3.7260   -3.4423   -2.9686   -2.6132   -2.5040   -2.1785   -1.9222   -1.7736   -1.6177   -1.4402   -1.2472   -1.1297   -0.5957    1.9989    2.6974    3.0984    3.3649    4.0128    4.7787    5.4009    6.0025
  3.7363  -74.8665  -39.2006  -39.1500  -38.9879  -22.2154  -22.0303  -22.0076  -22.0035  -21.9955  -21.9888  -21.9662  -21.9540  -21.9106  -21.9023  -18.7403  -18.4462  -17.8791  -16.9744  -16.4769  -16.0824   -9.7199   -7.5676   -4.7109   -4.4462   -4.2112   -3.9053   -3.7399   -3.6431   -3.3321   -2.8440   -2.6959   -2.4578   -2.1823   -1.9048   -1.7860   -1.6369   -1.4704   -1.3179   -1.1430   -0.5935    1.8943    2.6885    2.8993    3.3015    3.8753    4.8361    5.3978    5.7474
  3.7995  -74.8666  -39.1987  -39.1479  -38.9881  -22.2167  -22.0319  -22.0076  -22.0001  -21.9954  -21.9910  -21.9644  -21.9539  -21.9086  -21.9014  -18.7851  -18.4877  -17.9049  -16.9723  -16.4943  -16.0555   -9.6970   -7.4999   -4.6644   -4.4995   -4.0957   -3.8049   -3.6226   -3.5657   -3.2277   -2.8344   -2.7582   -2.3410   -2.1845   -2.0228   -1.7582   -1.5948   -1.4955   -1.3576   -1.1543   -0.5970    1.8259    2.6875    2.7392    3.2606    3.7668    4.8370    5.4276    5.5638
  3.8627  -74.8666  -39.1976  -39.1467  -38.9882  -22.2176  -22.0329  -22.0075  -22.0007  -21.9930  -21.9923  -21.9628  -21.9538  -21.9073  -21.9008  -18.8120  -18.5133  -17.9201  -16.9707  -16.5053  -16.0385   -9.6825   -7.4588   -4.6321   -4.5395   -4.0157   -3.7541   -3.5468   -3.4863   -3.1751   -2.9107   -2.7131   -2.2554   -2.1765   -2.1164   -1.7976   -1.5419   -1.5134   -1.3563   -1.1641   -0.6017    1.7889    2.6066    2.7211    3.2337    3.6974    4.8165    5.4056    5.5093
  3.9258  -74.8666  -39.1972  -39.1463  -38.9883  -22.2179  -22.0332  -22.0075  -22.0011  -21.9928  -21.9922  -21.9622  -21.9538  -21.9068  -21.9006  -18.8215  -18.5221  -17.9253  -16.9703  -16.5093  -16.0327   -9.6775   -7.4452   -4.6179   -4.5566   -3.9861   -3.7410   -3.5250   -3.4416   -3.1773   -2.9242   -2.6993   -2.2298   -2.1622   -2.1553   -1.8209   -1.5283   -1.5206   -1.3462   -1.1692   -0.6041    1.7769    2.5676    2.7268    3.2236    3.6734    4.8058    5.3747    5.5165
  3.9258  -74.8666  -39.1972  -39.1463  -38.9883  -22.2179  -22.0332  -22.0075  -22.0011  -21.9928  -21.9922  -21.9622  -21.9538  -21.9068  -21.9006  -18.8215  -18.5221  -17.9253  -16.9703  -16.5093  -16.0327   -9.6775   -7.4452   -4.6179   -4.5566   -3.9861   -3.7410   -3.5250   -3.4416   -3.1773   -2.9242   -2.6993   -2.2298   -2.1622   -2.1553   -1.8209   -1.5283   -1.5206   -1.3462   -1.1692   -0.6041    1.7769    2.5676    2.7268    3.2236    3.6734    4.8058    5.3747    5.5165
  4.0093  -74.8666  -39.1979  -39.1468  -38.9882  -22.2172  -22.0327  -22.0072  -22.0010  -21.9938  -21.9920  -21.9633  -21.9543  -21.9068  -21.9008  -18.8074  -18.5080  -17.9105  -16.9684  -16.5092  -16.0437   -9.6818   -7.4759   -4.6208   -4.5439   -4.0283   -3.7658   -3.5757   -3.5486   -3.1203   -2.9199   -2.7141   -2.2562   -2.2018   -2.0884   -1.8288   -1.5232   -1.5186   -1.3612   -1.1751   -0.5991    1.8234    2.6457    2.7263    3.2332    3.7225    4.7998    5.4397    5.5389
  4.0928  -74.8666  -39.2000  -39.1483  -38.9880  -22.2151  -22.0312  -22.0064  -22.0042  -21.9963  -21.9895  -21.9659  -21.9550  -21.9068  -21.9015  -18.7682  -18.4689  -17.8649  -16.9638  -16.5109  -16.0752   -9.6926   -7.5671   -4.6377   -4.5002   -4.1787   -3.8374   -3.7381   -3.7090   -3.0502   -2.9078   -2.7468   -2.3586   -2.2672   -1.9172   -1.8562   -1.5514   -1.5160   -1.3964   -1.1597   -0.5863    1.9622    2.7255    2.8638    3.2728    3.8562    4.7342    5.4924    5.7449
  4.1763  -74.8665  -39.2036  -39.1503  -38.9877  -22.2119  -22.0288  -22.0165  -22.0052  -21.9957  -21.9852  -21.9687  -21.9548  -21.9067  -21.9026  -18.7100  -18.4061  -17.7864  -16.9558  -16.5189  -16.1230   -9.7027   -7.7135   -4.6800   -4.4881   -4.4243   -3.9405   -3.9082   -3.8604   -3.0020   -2.8883   -2.7836   -2.4939   -2.3373   -1.9109   -1.7044   -1.6339   -1.5120   -1.4325   -1.0910   -0.5662    2.1862    2.7265    3.1846    3.3570    4.0507    4.6001    5.5076    5.9422
  4.2598  -74.8665  -39.2084  -39.1523  -38.9874  -22.2076  -22.0350  -22.0258  -22.0037  -21.9950  -21.9792  -21.9716  -21.9528  -21.9067  -21.9038  -18.6457  -18.3193  -17.6769  -16.9463  -16.5445  -16.1793   -9.7027   -7.9067   -4.9396   -4.7612   -4.3215   -4.0523   -4.0100   -3.9998   -2.9692   -2.8627   -2.8342   -2.6220   -2.4102   -2.0002   -1.7315   -1.6071   -1.4613   -1.4066   -0.9949   -0.5418    2.4727    2.7283    3.4900    3.5651    4.2820    4.4343    5.5270    5.6545
  4.3433  -74.8664  -39.2141  -39.1541  -38.9870  -22.2021  -22.0573  -22.0222  -22.0019  -21.9953  -21.9750  -21.9718  -21.9490  -21.9067  -21.9050  -18.5873  -18.2048  -17.5424  -16.9350  -16.6041  -16.2264   -9.6819   -8.1351   -5.4453   -4.8761   -4.1989   -4.1662   -4.1245   -4.0205   -2.9444   -2.9260   -2.8330   -2.7108   -2.4771   -2.1245   -1.8116   -1.6514   -1.4732   -1.2040   -0.8932   -0.5134    2.7291    2.7911    3.6654    3.9662    4.2706    4.5256    5.3742    5.5585
  4.4267  -74.8664  -39.2200  -39.1554  -38.9867  -22.1952  -22.0810  -22.0184  -22.0000  -21.9965  -21.9787  -21.9636  -21.9447  -21.9069  -21.9061  -18.5417  -18.0626  -17.3966  -16.9225  -16.7097  -16.2527   -9.6311   -8.3846   -5.9328   -4.9974   -4.2790   -4.2318   -4.0708   -3.9457   -3.0531   -2.9232   -2.8010   -2.7587   -2.5439   -2.2759   -1.8615   -1.7293   -1.4696   -1.0317   -0.7965   -0.4754    2.7270    3.1074    3.8608    4.1220    4.3620    4.7296    5.1569    5.6059
  4.5102  -74.8663  -39.2254  -39.1563  -38.9864  -22.1864  -22.1045  -22.0144  -21.9984  -21.9978  -21.9825  -21.9554  -21.9411  -21.9071  -21.9069  -18.5096  -17.8992  -17.2580  -16.9088  -16.8580  -16.2610   -9.5436   -8.6410   -6.3483   -5.0989   -4.3767   -4.3305   -3.9429   -3.8082   -3.1775   -2.9048   -2.7996   -2.7668   -2.6241   -2.4284   -1.8821   -1.8223   -1.4562   -0.9196   -0.7095   -0.4234    2.7213    3.3870    4.0164    4.0442    4.7065    4.7390    5.1493    5.6716
  4.5937  -74.8663  -39.2294  -39.1568  -38.9861  -22.1753  -22.1265  -22.0105  -22.0010  -21.9953  -21.9862  -21.9481  -21.9394  -21.9074  -21.9073  -18.4896  -17.7265  -17.1462  -17.0366  -16.8913  -16.2598   -9.4162   -8.8908   -6.6509   -5.1646   -4.4521   -4.4219   -3.8019   -3.6443   -3.2782   -2.8888   -2.8739   -2.7261   -2.7245   -2.5333   -1.9185   -1.8838   -1.4396   -0.8702   -0.6388   -0.3656    2.7113    3.5963    3.9552    4.1781    4.6175    4.9757    5.2758    5.7548
  4.6772  -74.8663  -39.2316  -39.1571  -38.9860  -22.1614  -22.1460  -22.0068  -22.0041  -21.9926  -21.9896  -21.9427  -21.9400  -21.9076  -21.9076  -18.4789  -17.5599  -17.2346  -17.0804  -16.8623  -16.2555   -9.2490   -9.1222   -6.8118   -5.1858   -4.5290   -4.4779   -3.6495   -3.4782   -3.3471   -3.0316   -2.8809   -2.7924   -2.6684   -2.5860   -2.0061   -1.8752   -1.4225   -0.8654   -0.5826   -0.3252    2.6967    3.7083    3.9474    4.2247    4.5357    5.1386    5.3585    5.8533
  4.7607  -74.8663  -39.2316  -39.1571  -38.9860  -22.1627  -22.1447  -22.0075  -22.0034  -21.9927  -21.9895  -21.9432  -21.9396  -21.9076  -21.9075  -18.4764  -17.4418  -17.4196  -17.0713  -16.8082  -16.2517   -9.3260   -9.0456   -6.8150   -5.1586   -4.6146   -4.4853   -3.5061   -3.3864   -3.3146   -3.2272   -2.8860   -2.8332   -2.6113   -2.5779   -2.0720   -1.8623   -1.4072   -0.8856   -0.5443   -0.3210    2.6782    3.7069    3.9970    4.1825    4.5083    5.1730    5.3566    5.9648
  4.8442  -74.8663  -39.2294  -39.1568  -38.9861  -22.1765  -22.1251  -22.0113  -22.0004  -21.9954  -21.9861  -21.9487  -21.9389  -21.9075  -21.9073  -18.4817  -17.6506  -17.3353  -17.1050  -16.7202  -16.2510   -9.4962   -8.8125   -6.6599   -5.0818   -4.6926   -4.4588   -3.4547   -3.4036   -3.3690   -3.1432   -2.9044   -2.8622   -2.6212   -2.4497   -2.1071   -1.8481   -1.3959   -0.9237   -0.5239   -0.3664    2.6552    3.5936    4.0859    4.0940    4.5029    5.0848    5.2651    6.0658
  4.9276  -74.8663  -39.2254  -39.1563  -38.9864  -22.1875  -22.1031  -22.0152  -21.9979  -21.9979  -21.9824  -21.9560  -21.9407  -21.9071  -21.9070  -18.4941  -17.8530  -17.3449  -17.1348  -16.6033  -16.2530   -9.6291   -8.5588   -6.3617   -4.9562   -4.7550   -4.4054   -3.6270   -3.3803   -3.3491   -2.9964   -2.8938   -2.8774   -2.6176   -2.2985   -2.1008   -1.8333   -1.3889   -0.9746   -0.5185   -0.4618    2.6298    3.3850    3.9419    4.1964    4.5201    4.9342    5.0998    5.9558
  5.0111  -74.8664  -39.2200  -39.1554  -38.9867  -22.1961  -22.0797  -22.0192  -22.0001  -21.9959  -21.9786  -21.9643  -21.9443  -21.9068  -21.9062  -18.5147  -18.0424  -17.4421  -17.1381  -16.4739  -16.2579   -9.7240   -8.2961   -5.9488   -4.7951   -4.7859   -4.3413   -3.7770   -3.3918   -3.3280   -2.9964   -2.8702   -2.7383   -2.5989   -2.1722   -2.0232   -1.8155   -1.3870   -1.0508   -0.5937   -0.5247    2.6010    3.1067    3.7564    4.1575    4.5545    4.8948    4.8993    5.8898
  5.0946  -74.8664  -39.2141  -39.1541  -38.9870  -22.2028  -22.0560  -22.0230  -22.0021  -21.9948  -21.9749  -21.9725  -21.9486  -21.9067  -21.9050  -18.5429  -18.2131  -17.5699  -17.1382  -16.3488  -16.2646   -9.7837   -8.0377   -5.4662   -4.8020   -4.5757   -4.3013   -3.8615   -3.4320   -3.3251   -3.0204   -2.8388   -2.5688   -2.5565   -2.0853   -1.8773   -1.7957   -1.3868   -1.1711   -0.7344   -0.5369    2.5702    2.7914    3.5513    3.9012    4.4945    4.7833    5.0841    5.8527
  5.1781  -74.8665  -39.2084  -39.1523  -38.9874  -22.2082  -22.0340  -22.0266  -22.0038  -21.9946  -21.9799  -21.9716  -21.9523  -21.9066  -21.9038  -18.5787  -18.3607  -17.6945  -17.1423  -16.2726  -16.2396   -9.8141   -7.7984   -5.0194   -4.7191   -4.3340   -4.3224   -3.8486   -3.5023   -3.3309   -3.0383   -2.7988   -2.4823   -2.4269   -1.9916   -1.7745   -1.7298   -1.3873   -1.3515   -0.8567   -0.5519    2.4730    2.5384    3.3523    3.5689    4.2658    4.8497    5.3683    5.8344
